episode_id,block,timestamp_utc,origin,executor,front_tx,back_tx,victim_count,front_input_weth,front_acquired_pepe,back_sold_pepe,inventory_mismatch_bps,pool_weth_margin,outer_tx_gas_eth,pool_margin_minus_gas_eth,no_intervening_buys_margin_weth,reserve_weth_before,front_as_reserve_bps,spot_before_weth_per_pepe,spot_after_front_weth_per_pepe,spot_before_back_weth_per_pepe,spot_after_back_weth_per_pepe
17076316-13,17076316,2023-04-18T21:47:59+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x553e8a74a3189c4415c7315c1e0ac10d468a95b8eb3b1b14cd4c70dc609a04f2,0xaa0ecac3d2352c72299a4b386b6d7d7660d2001d61d6df3df734a23cb7bf9dc1,2,12.444286967111434203,124003043775.486238482408609069,124003043775.486238482408609069,0,0.036030279204022551,0.014877403872710624,0.021152875331311927,-0.072636538505062213,468.653123553103190572,265.5329996045864240331748188579443378957763468924201615335693632260361,9.747315627298172575428590437031275853775493286535097813282634971539708E-11,1.027103794584900220368906156880280301317107681186756486498515873886147E-10,1.036243503904997983491082059580837587537113672189350526002704573088106E-10,9.833331330129720561666242288030244935319956120843237348397886090828072E-11
17076597-4,17076597,2023-04-18T22:45:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xf3c5578e465c032c6937c47281140f3723f7bb9a9b03f3765afedf3dc288d3be,0x51e541101eadfa5dfc8bffd68f8e7e7f1bea0e2ecca9ac7be1de1109150fafc2,4,4.246519307136535644,49826946182.535967270117339161,49826946182.535967270117339161,0,0.027842913567262982,0.026552749580441865,0.001290163986821117,-0.02519647017569633,435.124921370535850041,97.59310714176173680267080580184433861263297623581665994560196987022708,8.415089061516188783288703918577524653796919038290948315421443636366560E-11,8.579892706291317128055920027394206907474926749368538079420606740256777E-11,8.688220414577278588397793008540184464311295430530302316119368402559406E-11,8.520799060269594089543756506122267533083210848037951346537360648028245E-11
17076987-19,17076987,2023-04-19T00:04:11+00:00,0x927300011e3e02c4858a1b000027cc007f000000,0x3c005ba2000f0000ba000d69000ac8ec003800bc,0xfdcd513451415863510b07eae67b3c4a618dca8cbeb5d62630a3e38ee2e455e9,0x24ff6a95d6903aed013cd1d358c44779120f05d55d225b37a3ea885baec732ca,1,5.07058051419196416,58362402196.523313325555371654,58362402196.523313325555371654,0,0.030502264621550213,0.011662398683661904,0.018839865937888309,-0.030035861765330716,442.669549092620568916,114.5455006920080065392935955933656933501591248750463833123170542858483,8.564224930202361809893646132411235798201121005452411914674151539564141E-11,8.761249631494051290131635217499338643437199759850856342157108874149109E-11,8.867074415615609100619063300310935100324318881182407755231421879722237E-11,8.667082995330412023176670198643597499730606641810824603259268792537802E-11
17077368-5,17077368,2023-04-19T01:20:59+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x82c5b12bec252aa48bac89ef10f4b269781b2e1714b1755edebb638d7606745c,0x889c029500f0fec6894311a66ad6011ebc355ae05c14a697f4224d304ea177b6,1,3.268829807639122008,42504899732.194746492147713794,42504899732.194746492147713794,0,0.034801191986517743,0.033949803234673335,0.000851388751844408,-0.019431642442522628,415.609960047632689429,78.65138283174167238055186732372849246476871563931553768258409353671728,7.607749706535362757600383561691450006165782720201791487472717937557482E-11,7.727711412042567696530256223281979201952439195850537746163606109943241E-11,7.857195542369606078883248440617265840148331490957995193851168720018850E-11,7.734584242903449799569779798382841749983892513022833676595582033365607E-11
17077545-10,17077545,2023-04-19T01:56:59+00:00,0x1114c78d5de672996d812dc2e1a05b5f33eacdfb,0x000000adf684e05b0e33f8724fff2e9ce8cc6248,0x1ce31a50a869431eea99f6ece96e460cea50a10ecd67e3dbe319722628d01e56,0xe23d6fcdecb5f443f27886b237fab250dd6e4d6a80aaa3785cea8bec63ab3885,3,2.09007713788976821,27027451252.227048645435295661,27027451252.227048645435295661,0,0.021784533512107143,0.020769633036720745,0.001014900475386398,-0.012459911189460917,419.270508660065653379,49.85032561840289121774573608190919966544202689562663040991215428119066,7.671834921941158419209445312480521688408672686855471675276402491035248E-11,7.748398960056987713090574233718324859297894179881231777847906559757192E-11,7.876431442850415870378061700900851226194314862630825645777260496627236E-11,7.798201285870694840658551606448999642248150439603830117135157579734469E-11
17077795-5,17077795,2023-04-19T02:47:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xb04fc456cf84da1567cad302b0096d8329386b505152a4a03f03fbe8abf0114a,0x75f4a1a5783cccbb5b8941ba8d08192112918402cd79be2edd4dc999e7f1eb6f,1,3.74521636962890625,42556603557.221615615573525038,42556603557.221615615573525038,0,0.043841069848678616,0.042886067924264328,0.000955001924414288,-0.022251985108054351,446.317174326715380729,83.91378564534722133383262463145691730601478031496209475393358866639807,8.701353845165967220595998214309423952634005437403108149198284317147013E-11,8.847778374126439410170055081498304193526400355430371135472686254429804E-11,9.005511291946434123041125872702329497694853529790833619279691806940009E-11,8.855617747973859676263465210166451871450317782002579520131351488304134E-11
17078188-0,17078188,2023-04-19T04:07:23+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x0f208bbe57b20776cc1a1ff4ce5033c8318376e00d2188855b4b77109c9cd25f,0xbae38060278d8267b7277110e0f04abffa295758fab852d2203b7ca9efff8930,1,23.898803394348035915,225793686592.994841836979850848,225793686592.994841836979850848,0,0.415248004730454799,0.410892018637281249,0.00435598609317355,-0.136539118097180723,488.59184277803303409,489.1363568098955597737305738584670182493551899199716506942338024620141,1.006191282462216493015170577214532798882245660554973166480857973469964E-10,1.106876715271975396649969239009939670313617968344513477984299732808451E-10,1.133199479461085261245043840444491489452469486960405478901476717128000E-10,1.029279018895336465561564121235812640743083376868240713764554023182253E-10
17078316-1,17078316,2023-04-19T04:33:23+00:00,0x927300011e3e02c4858a1b000027cc007f000000,0x3c005ba2000f0000ba000d69000ac8ec003800bc,0x2183d6fcdf6cfd864528fac2a6f01fe254384f11351bf0ee3fd83ea0f2c8d6a3,0x665c82615840feb8eb0001b911239c61cdaeebca2d640af7042fb0446d15944e,1,4.583412386405600768,38161154009.91455151514255305,38161154009.91455151514255305,0,0.026109999655464638,0.008985532706747601,0.017124466948717037,-0.027226086778236188,532.051400240303299532,86.14604499368825798857888822609852278857324412377216902427889032005813,1.187267196460633338500856580628025035506141653680311782680566434987388E-10,1.207780032060984725219828765455281579414074680409834675635211801033840E-10,1.221979382593388863110262629431216476098715720281967165725994642972396E-10,1.201167307720926756669572740832430876794946352699555600055672565748344E-10
17078329-2,17078329,2023-04-19T04:35:59+00:00,0x000013de30d1b1d830dcb7d54660f4778d2d4af5,0x00004ec2008200e43b243a000590d4cd46360000,0x0e868da51bc36ffa7c272120adeb394bae055cca4834ad7488b0f7667b04ad97,0x9fc5fae19cc0ebffd38e03696f66cdbccdac79ad04e713f2d67edf86865479e4,2,4.478836952857540863,35102391316.649104097057179099,35102391316.649104097057179099,0,0.074792054264210157,0.063274689632669912,0.011517364631540245,-0.026616768997860271,548.746039443379476769,81.61948571693836638093527682556866132426915916410245572359688918640855,1.261839023119478181319980351378078381966391145054653380837362307152061E-10,1.282490064608034748659598896497008914157003481298331944514688635869974E-10,1.311821365526510048484042947669481157829513651528734525758326318032035E-10,1.290524433307165154676190887564484926170556478345884575421577303202818E-10
17078376-17,17078376,2023-04-19T04:45:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xbb5c444c851712bb3c66a0d8d6f52ed226e2735d4ae236c8d03e1d313bd20651,0xf054ea52cc6b859ea102a88f5f34482c2488decfe1dad98f8062d2674f281f49,1,26.245114922523498534,204458754692.697898721514823803,204458754692.697898721514823803,0,0.029062161701018997,0.026712984896372418,0.002349176804646579,-0.150009417922633576,541.645984681216181473,484.5436994787281144584282070073656364835678359419825468297767818018347,1.220811491526922125550310763713320677492287408876920689385263038050110E-10,1.341798988028012916085198419499852343674832168067739850834259699682136E-10,1.351224094394590795862271342504153497430372661781326437209105846988314E-10,1.229331132674124996380079639318665655086754929932345186356798012535990E-10
17078543-15,17078543,2023-04-19T05:19:23+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x9af4f3c97b2170d00a2e64e2bc35eca0ca6a33a7b7bf51516cbd0d57ffda7de8,0x9eb4cae22666c47b5a222b70bf6cd75eac4382fbb620705984245d979ab9ed26,3,6.321175906264299859,44057156023.066968205618304079,44057156023.066968205618304079,0,0.035116373493303576,0.034278184566232128,0.000838188927071448,-0.037466834667977911,583.679539220560523466,108.2987406874931959080681565423234720931677243721786245283069214581133,1.415182553079130406271522755204617299793541897297239191455654827436488E-10,1.445954555401689827727297026987523206504976751004545121845390498559915E-10,1.462746853969958560202298883564905119350998252109921684893219331288272E-10,1.431532832728436767061801987593501851732187869056970454930948741138831E-10
17078554-0,17078554,2023-04-19T05:21:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x398304085f1b36095a861906f0962fd201fea26eb1c3f28255ed5bb35eb84e30,0xe9c734e8da7317c615b80419a5afbe1def2ac67b71e899f93cd5dcaffe97effd,1,8.824288484430646534,63672230580.477582641822098096,63672230580.477582641822098096,0,0.045540010022655429,0.044282096177162589,0.00125791384549284,-0.052068606530931097,572.536568810696151451,154.1261984847698835380312472519110574252338164021185942292184491794528,1.360824160858635323961876811036990053191661110627055671654000804227594E-10,1.403031262634719446823328755655093054155810084946290700092711533723129E-10,1.418762301674698191763023802062373308185607015492267098481024136560213E-10,1.375974966669391155714623625669677683029776940179511070236052682219108E-10
17078563-8,17078563,2023-04-19T05:23:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xd283e35b4311d05452052c3b5bba621298c2e7bc6a01727391b716e9ce98506f,0xef0d89e41b0256d1e46b74ffd748e5e8a22e7e710087ff084223a7f0ab54f89f,1,2.622912561893463133,19352451706.076098464560078866,19352451706.076098464560078866,0,0.037302506940749678,0.035946922934830596,0.001355584005919082,-0.015642236464094654,569.32688224185137107,46.07041479519043393074767952394073722468978342178859073093807156648460,1.345094311720896949157629005896083267066260219780124667470837329447248E-10,1.357497995332466819037015128516479829596257082339199836792261535666908E-10,1.385127972603060501365024802484355093527807371984424424779095080909857E-10,1.372382843186217551979665952745398563811095824454653752663247400964223E-10
17078593-0,17078593,2023-04-19T05:29:47+00:00,0x83b4f74296738d8c2e15bd7c1f4a19df122354f5,0x07bae765074790b76c791834ab873be27493c163,0x79b8232607c73b543a499acfc855d5d8c769eda92d0ba4b2e547ba6ca6b0be1d,0xe3530c63659122329a3f0ac938b578a2a985204f517a9c89158a7ec0a76ec3d3,1,6.87503107620533694,56415840197.882852956879645099,56415840197.882852956879645099,0,0.034162858599474736,0.008912740710866895,0.025250117888607841,-0.040671970962664463,538.29983892751801917,127.7175020134282204988599126829376169067369128763941332275973051593782,1.199702641796947917387184898372632540735036931530340255675317718397032E-10,1.230496385345051279972919106927280226728413745999194977988552878219712E-10,1.244055624621169139584801983435821334243456597534316188150296514953338E-10,1.212847113503303810519485072731719936102222381773626981515792169241214E-10
17078715-15,17078715,2023-04-19T05:54:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x2b6c9aa1626da1f51b94ed37e95d731e428d40d4a54681855ef3660e9918d005,0x77521e925bd5b7647ae557245522e131e1660d8e32fbdeab09e844edde2e95b9,3,3.446481231761276721,23855612629.282590002788096313,23855612629.282590002788096313,0,0.025834176385106712,0.024862708362738339,0.000971468022368373,-0.02052864884030853,589.897674874272013887,58.42506893243549987781917984997425704534708127677379004084275698102634,1.432049681779936448122669774302129568704542885012918570887206332885392E-10,1.448806837979272437025078514199188162681242842927073212881041625765778E-10,1.468470547839645736398862130843126891161486517457001402643084810668904E-10,1.451423109604742366468917781188041279974564529815824650825075676944081E-10
17078753-33,17078753,2023-04-19T06:02:11+00:00,0x000026b0b3f1cc243a56736a93aa28e4d97a7d2a,0x00004ec2008200e43b243a000590d4cd46360000,0x247088897a03547a4e8a4b0546bb8711d371a3ac5ed149769427f3192e29dff8,0x356cfe864620eace98f6b6c0c0838720a430ed48125854429e59bf4e5d7ff3c4,4,3.122948149249760009,22872492511.650409646872371115,22872492511.650409646872371115,0,0.013671991628207786,0.012609222923246563,0.001062768704961223,-0.0186089602303836,574.094893635258513103,54.39776914709630441790979869513030375930808641947841508682069898702833,1.353933781550993369838910418805734770429597438127385615280483941933764E-10,1.368681826010794395061823899627576178095928511027411213742616081933038E-10,1.382952891930036587520610818810366434171984715089637925185701467131242E-10,1.368018900675887272930803627604960553314544691195178593706818665432427E-10
17078818-249,17078818,2023-04-19T06:15:23+00:00,0x927300011e3e02c4858a1b000027cc007f000000,0x3c005ba2000f0000ba000d69000ac8ec003800bc,0xc79810135542f561b1eee3def7554369ec3334dd28ee8d97c5dd4eb1e49db03c,0xe7b26d58a3506e4efe586396e182bd41c20ee15575178ab6abc92c692e50079a,1,7.951583750522565632,58402828962.931034341951236651,58402828962.931034341951236651,0,0.034402479934823375,0.011813878051754704,0.022588601883068671,-0.046987962594134682,571.391108537122383953,139.1618390926705102860316563169647169990729701878208825078761103527941,1.338846350120874596357511090369132025123517189692904037848538448067689E-10,1.376312222668105654465177722619756395834278844579425394417593566804857E-10,1.390581502825180927574200404298091324831301245930145201392717973886946E-10,1.352647580575560166766660312444056269844723409380959328658674738254660E-10
17079260-1,17079260,2023-04-19T07:44:59+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x98af9c195918bee308644555cd1821ca4ce99b0783cc078e4d77e40288c72398,0x1556ef840d7cb26935591ef4b8d7be76164c00c89e506be2ec42a40d59fa286e,3,3.576298991786509252,25123508377.398226550894437461,25123508377.398226550894437461,0,0.040997868391333701,0.039717579957015438,0.001280288434318263,-0.021296814254535063,587.822902470889524452,60.83973551819234561577689699868207901801418710370800131456189513201130,1.410659961544777747793589883607387538484481198976691645322657933563968E-10,1.427851108642268723670088887647721119201586358806360431856121550676141E-10,1.452947798640465056990530287060236032887601557864259542584330480923419E-10,1.435355502248751502360705323475734508453873063957464665139006483888167E-10
17079275-0,17079275,2023-04-19T07:47:59+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x5861d8e2c566837cce9ee5c492dc923ae59cd3f41c92bc90f8bed39ccdf42728,0x513825d392628160852f09a218119b5851bfe0d893fddbe584b9a8866f374759,2,15.252683177590370177,102076967716.914751838280052163,102076967716.914751838280052163,0,0.281603885122945685,0.278437626997261887,0.003166258125683798,-0.089114244689954986,596.617496611935451768,255.6526294352266103856892414703472479103861484379304194530452410082373,1.452723039462071728140289756475358793169868165035753085061732007725411E-10,1.527836740876713530019936356737657238665677934483551074118672961930880E-10,1.565665764640849439915962697130719338165317959971607838806989540539227E-10,1.488007045533406770898517686508290408792161413530845047039584085694771E-10
17079278-5,17079278,2023-04-19T07:48:35+00:00,0x000039bba92085a7c622466903aa40fd6fc6c7e3,0x00004ec2008200e43b243a000590d4cd46360000,0xe11eec5b6666a0f1c7572c3002ccd315d68176b5575d7731900a7da516745ac9,0x69dbe5d23fd2b38830b8e63013d0522bea962ef04e7e4acb28a748bb38b05a15,4,2.936567145678033316,19158736478.936696671474322053,19158736478.936696671474322053,0,0.044879664837193219,0.037332203183055875,0.007547461654137344,-0.01750925955298823,610.518480337946071997,48.09956193385870177046242174267084438421647878154121515086562108652747,1.520864550779615625453959941311235998823705141111723646689091853548696E-10,1.535508269309380313619017901242287641776273967809107495415196350620153E-10,1.568406034632347471164988571981938516189365508858739643706913076573023E-10,1.553335610288061531157807185397461615865310019284685754659408251193215E-10
17079294-14,17079294,2023-04-19T07:52:11+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x639250cf3fd5579b2f468884f920735f59e44f23d9945ae81f213ba14a95f4f2,0x64cfe4e4517e1679bc7a0573183317848eb50b9596ae2bbf1567c00a6d914230,3,22.642643544077873229,140627459471.880991017156017552,140627459471.880991017156017552,0,0.057861505586900639,0.05626168363422525,0.001599821952675389,-0.130874440161395189,616.536944112365221024,367.2552595639946174529084747556629977431444933216088926329594368379223,1.548583122461315966714385707108814250749879912274768064938559048346675E-10,1.664239971735054455432357361804510784309823679333140520823699893510762E-10,1.678444073542746134328860560998130360129485495955671637188751962779716E-10,1.561663191340305112380858210831207366214529354535366999968621480303457E-10
17079473-2,17079473,2023-04-19T08:29:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xe7657a797089ac1a2b9e9ec3b0c82d2679a8ef0b6030749f7c287b9ee876e54a,0x8dd0c1ad755cb370bbe073e23cf35c65b9f4321f0096f7336340ed0e157fe943,2,8.873205184936523437,66848451074.947695783107587437,66848451074.947695783107587437,0,0.082893942001457913,0.079876554961274994,0.003017387040182919,-0.052356062538209018,574.850342194467524128,154.3567870389261282933829679636807526066996098521368623046437853861683,1.303321983188830048818785226763291998863224071908148762309500314405241E-10,1.343806547108423269773405237641613527800232454737654693612736393457382E-10,1.364569556289446008010216327335349166493573263935823075994338171435956E-10,1.323272218603037720504580389224612063389015933200153859982533763041117E-10
17079484-12,17079484,2023-04-19T08:31:47+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0xdaf9e5fd5e8a98b70836bb8e1dfe77eb9d828274ea72fbc02b20cc20a2756625,0x67ed64e9d27c36af20a9db944cf7ea54bb75afc9a70454069a79018dadcd03b0,1,4.780814051628112792,34942375512.260079427361406685,34942375512.260079427361406685,0,0.102615040026705748,0.099584849318740464,0.003030190707965284,-0.028411408726248988,585.883826091705884174,81.60003466079284563285238380925329992152543901761388579458105853816160,1.353086826509645938874217932823452316596926416413243161206287391421871E-10,1.375225915204723447826888874497262644964267266541683314042660422615974E-10,1.413297751010586523574952399238721325418135504188845203087577314995123E-10,1.390305616004369503570932046386131701028333910105394158359833317927162E-10
17079572-11,17079572,2023-04-19T08:49:23+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x9e7d399dc8213e2fb0478ff538ed6e2bd4ef914539e6be1e023720abee378640,0xf39f0b548fa93e57d17934cb22207b42ee4e98a7cba48d3fa98af72210202f24,2,6.05466705560684204,44233650325.36960896338988446,44233650325.36960896338988446,0,0.02426503926594642,0.022547401421131305,0.001717637844815115,-0.035907875877931558,591.048592665964792108,102.4394124397937460797928587664619778535740824437291547098128623499384,1.350888800774176881616167282383422445387795201231514414564804317920331E-10,1.378665471239932177308884307374136837794179216596924287669398158152686E-10,1.392519001389720078934429358856448377392877140920556017812321287514495E-10,1.364408257601858216432404708718655418359247007397961883364279444939111E-10
17079677-33,17079677,2023-04-19T09:10:35+00:00,0x758e8229dd38cf11fa9e7c0d5f790b4ca16b3b16,0x000000000005af2ddc1a93a03e9b7014064d3b8d,0x95e0f8c8e67a0d756c9a8be8ab5d755cbbf9b8bb942dd6b0906b005be5e38712,0x5f4d1233f5c13b9a47689b090ff4d8f4c9a1598590520cc5743b5609a44d1286,1,3.464519977569580078,26485449556.851969047982531145,26485449556.851969047982531145,0,0.027298591221884061,0.026352033920012583,0.000946557301871478,-0.02063361036445564,580.871169027628174432,59.64351756981066359801240926953363806596631230671723629814759821597174,1.296450719993613754475662842296414920232318943470425664574715392958195E-10,1.311938479709815740072157271134050185393627538347273995184040622040703E-10,1.330252560503353204976787452469264535122161272619135486962389957204627E-10,1.314487520237768822583890698544348097812179603129281470533067997220599E-10
